,time,frequencies,channel,answer,prec_time,stimulus,subject,condition,date,hour,visual_cue,boundary,loc_change,changable_notes,time_difference,block,condition_number,trial_number,condition_n,trial_n,signal_theory
2578,16.007,261.6255653,-17.5,1,16.648,stim_min_3,sub06,main,2024-02-26,12-38-05,1,1,1,1,0.6409999999999982,experiment,1398,51,2,15,hit
2579,22.002,391.995436,17.5,1,22.778,stim_min_3,sub06,main,2024-02-26,12-38-05,1,0,1,1,0.7759999999999998,experiment,1414,67,2,15,hit
2580,26.009,311.1269837,-17.5,1,26.833,stim_min_3,sub06,main,2024-02-26,12-38-05,1,0,1,1,0.8239999999999981,experiment,1423,76,2,15,hit
2581,37.502,523.2511306,1.0,1,38.181,stim_min_3,sub06,main,2024-02-26,12-38-05,1,0,1,1,0.6789999999999949,experiment,1439,92,2,15,hit
2582,47.008,261.6255653,1.0,1,47.711,stim_min_3,sub06,main,2024-02-26,12-38-05,1,0,0,1,0.7029999999999959,experiment,1458,111,2,15,fa
2583,56.508,391.995436,17.5,1,57.226,stim_min_3,sub06,main,2024-02-26,12-38-05,1,1,0,1,0.7179999999999964,experiment,1483,136,2,15,fa
2584,61.008,261.6255653,17.5,1,61.476,stim_min_3,sub06,main,2024-02-26,12-38-05,1,0,0,1,0.4679999999999964,experiment,1494,147,2,15,fa
2585,62.004,195.997718,1.0,0,0.0,stim_min_3,sub06,main,2024-02-26,12-38-05,1,0,1,1,-62.004,experiment,1496,149,2,15,miss
2586,1.002,415.3046976,1.0,0,0.0,stim_min_6,sub06,main,2024-02-26,12-39-15,1,0,1,1,-1.002,experiment,1501,3,2,16,miss
2587,6.01,246.9416506,17.5,1,6.916,stim_min_6,sub06,main,2024-02-26,12-39-15,1,0,0,1,0.9060000000000006,experiment,1515,17,2,16,fa
2588,10.01,415.3046976,-17.5,0,0.0,stim_min_6,sub06,main,2024-02-26,12-39-15,1,0,1,1,-10.01,experiment,1524,26,2,16,miss
2589,14.011,349.2282314,-17.5,0,0.0,stim_min_6,sub06,main,2024-02-26,12-39-15,1,0,0,1,-14.011,experiment,1533,35,2,16,corr
2590,16.011,523.2511306,1.0,1,16.479,stim_min_6,sub06,main,2024-02-26,12-39-15,1,1,1,1,0.46799999999999997,experiment,1538,40,2,16,hit
2591,20.03,830.6093952,17.5,0,0.0,stim_min_6,sub06,main,2024-02-26,12-39-15,1,0,1,1,-20.03,experiment,1549,51,2,16,miss
2592,23.006,493.8833013,1.0,0,0.0,stim_min_6,sub06,main,2024-02-26,12-39-15,1,0,1,1,-23.006,experiment,1556,58,2,16,miss
2593,27.006,587.3295358,-17.5,0,0.0,stim_min_6,sub06,main,2024-02-26,12-39-15,1,0,1,1,-27.006,experiment,1568,70,2,16,miss
2594,33.002,349.2282314,1.0,0,0.0,stim_min_6,sub06,main,2024-02-26,12-39-15,1,0,0,1,-33.002,experiment,1587,89,2,16,corr
2595,56.004,587.3295358,17.5,1,56.859,stim_min_6,sub06,main,2024-02-26,12-39-15,1,1,0,1,0.855000000000004,experiment,1647,149,2,16,fa
2596,15.001,391.995436,17.5,1,15.903,stim_maj_3,sub06,main,2024-02-26,12-40-28,1,0,1,1,0.902000000000001,experiment,1709,51,2,17,hit
2597,32.002,523.2511306,-17.5,1,32.578,stim_maj_3,sub06,main,2024-02-26,12-40-28,1,1,0,1,0.5760000000000005,experiment,1762,104,2,17,fa
2598,39.006,493.8833013,-17.5,0,0.0,stim_maj_3,sub06,main,2024-02-26,12-40-28,1,0,0,1,-39.006,experiment,1784,126,2,17,corr
2599,44.004,261.6255653,17.5,1,45.157,stim_maj_3,sub06,main,2024-02-26,12-40-28,1,0,1,1,1.1529999999999987,experiment,1794,136,2,17,hit
2600,49.009,391.995436,1.0,0,0.0,stim_maj_3,sub06,main,2024-02-26,12-40-28,1,0,0,1,-49.009,experiment,1810,152,2,17,corr
2601,52.003,659.2551138,-17.5,1,52.984,stim_maj_3,sub06,main,2024-02-26,12-40-28,1,0,1,1,0.9810000000000016,experiment,1822,164,2,17,hit
2602,59.015,391.995436,1.0,0,0.0,stim_maj_3,sub06,main,2024-02-26,12-40-28,1,0,0,1,-59.015,experiment,1841,183,2,17,corr
2603,61.008,349.2282314,1.0,0,0.0,stim_maj_3,sub06,main,2024-02-26,12-40-28,1,0,0,1,-61.008,experiment,1846,188,2,17,corr
2604,7.848,311.1269837,1.0,1,8.529,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,0,1,1,0.681,experiment,20,20,3,18,hit
2605,11.592,349.2282314,17.5,1,12.292,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,0,1,1,0.6999999999999993,experiment,25,25,3,18,hit
2606,14.594,391.995436,17.5,0,0.0,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,1,0,1,-14.594,experiment,32,32,3,18,corr
2607,16.841,493.8833013,17.5,0,0.0,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,0,0,1,-16.841,experiment,36,36,3,18,corr
2608,24.342,261.6255653,1.0,1,24.92,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,0,1,1,0.578000000000003,experiment,51,51,3,18,hit
2609,28.842,311.1269837,1.0,0,0.0,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,0,0,1,-28.842,experiment,56,56,3,18,corr
2610,36.263,311.1269837,1.0,1,37.025,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,0,0,1,0.7620000000000005,experiment,69,69,3,18,fa
2611,43.099,195.997718,1.0,1,43.784,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,0,1,1,0.6850000000000023,experiment,82,82,3,18,hit
2612,52.758,261.6255653,1.0,1,53.38,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,1,1,1,0.6219999999999999,experiment,102,102,3,18,hit
2613,60.088,440.0,1.0,1,60.831,stim_min_1,sub06,rhythm,2024-02-26,12-44-12,1,0,0,1,0.7430000000000021,experiment,118,118,3,18,fa
2614,2.753,415.3046976,1.0,1,3.347,stim_min_2,sub06,rhythm,2024-02-26,12-45-22,1,0,1,1,0.5939999999999999,experiment,130,5,3,19,hit
2615,12.924,391.995436,17.5,0,0.0,stim_min_2,sub06,rhythm,2024-02-26,12-45-22,1,1,1,1,-12.924,experiment,147,22,3,19,miss
2616,18.418,349.2282314,1.0,1,19.165,stim_min_2,sub06,rhythm,2024-02-26,12-45-22,1,0,1,1,0.7469999999999999,experiment,159,34,3,19,hit
2617,22.425,523.2511306,1.0,0,0.0,stim_min_2,sub06,rhythm,2024-02-26,12-45-22,1,1,0,1,-22.425,experiment,168,43,3,19,corr
2618,31.834,261.6255653,1.0,0,0.0,stim_min_2,sub06,rhythm,2024-02-26,12-45-22,1,1,0,1,-31.834,experiment,190,65,3,19,corr
2619,48.627,261.6255653,1.0,0,0.0,stim_min_2,sub06,rhythm,2024-02-26,12-45-22,1,0,0,1,-48.627,experiment,225,100,3,19,corr
2620,57.424,261.6255653,-17.5,1,58.018,stim_min_2,sub06,rhythm,2024-02-26,12-45-22,1,0,1,1,0.5940000000000012,experiment,243,118,3,19,hit
2621,61.502,311.1269837,1.0,1,62.229,stim_min_2,sub06,rhythm,2024-02-26,12-45-22,1,0,1,1,0.7269999999999968,experiment,251,126,3,19,hit
2622,2.012,440.0,1.0,1,2.59,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,0,1,1,0.5779999999999998,experiment,263,9,3,20,hit
2623,8.25,587.3295358,17.5,0,0.0,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,0,0,1,-8.25,experiment,279,25,3,20,corr
2624,11.257,523.2511306,1.0,0,0.0,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,1,1,1,-11.257,experiment,286,32,3,20,miss
2625,16.632,391.995436,17.5,0,0.0,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,0,1,1,-16.632,experiment,303,49,3,20,miss
2626,28.008,391.995436,1.0,0,0.0,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,0,0,1,-28.008,experiment,330,76,3,20,corr
2627,33.005,329.6275569,-17.5,1,33.518,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,0,1,1,0.5129999999999981,experiment,346,92,3,20,hit
2628,35.76,587.3295358,1.0,1,36.588,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,0,1,1,0.828000000000003,experiment,349,95,3,20,hit
2629,39.003,659.2551138,17.5,1,40.07,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,1,0,1,1.0670000000000002,experiment,358,104,3,20,fa
2630,46.008,329.6275569,17.5,0,0.0,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,1,0,1,-46.008,experiment,379,125,3,20,corr
2631,49.198,329.6275569,17.5,1,50.073,stim_maj_4,sub06,rhythm,2024-02-26,12-46-32,1,0,0,1,0.875,experiment,387,133,3,20,fa
2632,1.7,587.3295358,-17.5,0,0.0,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,0,0,1,-1.7,experiment,423,5,3,21,corr
2633,5.459,293.6647679,-17.5,0,0.0,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,0,0,1,-5.459,experiment,437,19,3,21,corr
2634,7.454,261.6255653,1.0,1,8.822,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,0,1,1,1.3679999999999994,experiment,444,26,3,21,hit
2635,13.462,659.2551138,1.0,0,0.0,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,0,1,1,-13.462,experiment,462,44,3,21,miss
2636,17.95,523.2511306,1.0,1,18.664,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,0,1,1,0.7140000000000022,experiment,473,55,3,21,hit
2637,24.702,659.2551138,17.5,1,25.459,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,1,0,1,0.7569999999999979,experiment,492,74,3,21,fa
2638,34.332,523.2511306,1.0,0,0.0,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,1,1,1,-34.332,experiment,518,100,3,21,miss
2639,37.338,523.2511306,1.0,0,0.0,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,0,0,1,-37.338,experiment,528,110,3,21,corr
2640,46.21,246.9416506,1.0,1,47.268,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,0,1,1,1.0579999999999998,experiment,551,133,3,21,hit
2641,62.213,440.0,1.0,1,62.929,stim_maj_6,sub06,rhythm,2024-02-26,12-47-42,1,0,1,1,0.7160000000000011,experiment,598,180,3,21,hit
2642,12.765,261.6255653,1.0,1,13.468,stim_maj_2,sub06,rhythm,2024-02-26,12-48-52,1,0,1,1,0.7029999999999994,experiment,627,25,3,22,hit
2643,16.753,261.6255653,1.0,1,17.562,stim_maj_2,sub06,rhythm,2024-02-26,12-48-52,1,1,0,1,0.809000000000001,experiment,636,34,3,22,fa
2644,28.758,329.6275569,17.5,0,0.0,stim_maj_2,sub06,rhythm,2024-02-26,12-48-52,1,0,0,1,-28.758,experiment,659,57,3,22,corr
2645,31.511,293.6647679,1.0,0,0.0,stim_maj_2,sub06,rhythm,2024-02-26,12-48-52,1,0,1,1,-31.511,experiment,662,60,3,22,miss
2646,44.757,349.2282314,1.0,0,0.0,stim_maj_2,sub06,rhythm,2024-02-26,12-48-52,1,0,0,1,-44.757,experiment,684,82,3,22,corr
2647,57.449,261.6255653,1.0,1,58.117,stim_maj_2,sub06,rhythm,2024-02-26,12-48-52,1,1,0,1,0.6679999999999993,experiment,710,108,3,22,fa
2648,62.204,329.6275569,-17.5,1,63.001,stim_maj_2,sub06,rhythm,2024-02-26,12-48-52,1,0,0,1,0.796999999999997,experiment,717,115,3,22,fa
2649,1.375,523.2511306,-17.5,1,2.325,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,0,0,1,0.9500000000000002,experiment,725,5,3,23,fa
2650,10.305,523.2511306,17.5,0,0.0,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,0,1,1,-10.305,experiment,748,28,3,23,miss
2651,17.889,329.6275569,-17.5,1,18.373,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,0,0,1,0.48400000000000176,experiment,766,46,3,23,fa
2652,21.919,391.995436,1.0,1,22.65,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,1,1,1,0.7309999999999981,experiment,778,58,3,23,hit
2653,23.847,391.995436,1.0,0,0.0,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,0,0,1,-23.847,experiment,784,64,3,23,corr
2654,28.379,349.2282314,17.5,1,29.547,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,0,1,1,1.1679999999999993,experiment,797,77,3,23,hit
2655,44.513,698.4564629,-17.5,1,45.447,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,0,1,1,0.9340000000000046,experiment,837,117,3,23,hit
2656,49.949,523.2511306,1.0,0,0.0,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,0,1,1,-49.949,experiment,849,129,3,23,miss
2657,51.617,329.6275569,1.0,0,0.0,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,1,0,1,-51.617,experiment,852,132,3,23,corr
2658,53.872,349.2282314,1.0,0,0.0,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,0,0,1,-53.872,experiment,857,137,3,23,corr
2659,61.711,293.6647679,-17.5,1,62.926,stim_maj_5,sub06,rhythm,2024-02-26,12-50-02,1,0,1,1,1.2150000000000034,experiment,877,157,3,23,hit
2660,18.336,391.995436,17.5,1,18.926,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,1,1,1,0.5899999999999999,experiment,931,47,3,24,hit
2661,20.699,523.2511306,17.5,0,0.0,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,0,0,1,-20.699,experiment,942,58,3,24,corr
2662,25.414,783.990872,1.0,0,0.0,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,0,0,1,-25.414,experiment,960,76,3,24,corr
2663,34.625,587.3295358,17.5,1,35.406,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,0,1,1,0.7809999999999988,experiment,984,100,3,24,hit
2664,38.952,830.6093952,17.5,0,0.0,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,0,0,1,-38.952,experiment,997,113,3,24,corr
2665,49.365,523.2511306,1.0,1,50.068,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,0,0,1,0.7029999999999959,experiment,1024,140,3,24,fa
2666,52.952,523.2511306,-17.5,1,53.918,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,0,1,1,0.9660000000000011,experiment,1035,151,3,24,hit
2667,55.787,391.995436,1.0,0,0.0,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,0,1,1,-55.787,experiment,1042,158,3,24,miss
2668,59.712,293.6647679,1.0,0,0.0,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,0,0,1,-59.712,experiment,1052,168,3,24,corr
2669,62.701,246.9416506,17.5,1,63.756,stim_min_4,sub06,rhythm,2024-02-26,12-51-19,1,0,1,1,1.0549999999999997,experiment,1058,174,3,24,hit
2670,13.013,261.6255653,17.5,1,13.677,stim_min_5,sub06,rhythm,2024-02-26,12-52-29,1,0,1,1,0.6639999999999997,experiment,1094,33,3,25,hit
2671,16.263,349.2282314,1.0,0,0.0,stim_min_5,sub06,rhythm,2024-02-26,12-52-29,1,0,1,1,-16.263,experiment,1099,38,3,25,miss
2672,30.26,391.995436,1.0,1,31.147,stim_min_5,sub06,rhythm,2024-02-26,12-52-29,1,0,0,1,0.8869999999999969,experiment,1132,71,3,25,fa
2673,33.889,415.3046976,1.0,0,0.0,stim_min_5,sub06,rhythm,2024-02-26,12-52-29,1,0,0,1,-33.889,experiment,1140,79,3,25,corr
2674,37.89,523.2511306,1.0,0,0.0,stim_min_5,sub06,rhythm,2024-02-26,12-52-29,1,1,1,1,-37.89,experiment,1150,89,3,25,miss
2675,49.1,261.6255653,1.0,1,49.738,stim_min_5,sub06,rhythm,2024-02-26,12-52-29,1,1,0,1,0.6379999999999981,experiment,1177,116,3,25,fa
2676,51.109,246.9416506,17.5,0,0.0,stim_min_5,sub06,rhythm,2024-02-26,12-52-29,1,0,1,1,-51.109,experiment,1181,120,3,25,miss
2677,54.351,349.2282314,17.5,0,0.0,stim_min_5,sub06,rhythm,2024-02-26,12-52-29,1,0,0,1,-54.351,experiment,1187,126,3,25,corr
2678,58.611,391.995436,17.5,1,59.436,stim_min_5,sub06,rhythm,2024-02-26,12-52-29,1,1,0,1,0.8250000000000028,experiment,1197,136,3,25,fa
2679,3.016,329.6275569,1.0,1,3.95,stim_maj_1,sub06,rhythm,2024-02-26,12-53-39,1,0,1,1,0.9340000000000002,experiment,1214,7,3,26,hit
2680,13.882,349.2282314,1.0,0,0.0,stim_maj_1,sub06,rhythm,2024-02-26,12-53-39,1,0,0,1,-13.882,experiment,1236,29,3,26,corr
2681,18.761,261.6255653,1.0,0,0.0,stim_maj_1,sub06,rhythm,2024-02-26,12-53-39,1,1,0,1,-18.761,experiment,1243,36,3,26,corr
2682,29.83,261.6255653,-17.5,1,30.518,stim_maj_1,sub06,rhythm,2024-02-26,12-53-39,1,0,1,1,0.6880000000000024,experiment,1270,63,3,26,hit
2683,36.082,523.2511306,1.0,1,36.783,stim_maj_1,sub06,rhythm,2024-02-26,12-53-39,1,1,1,1,0.7010000000000005,experiment,1287,80,3,26,hit
2684,37.83,391.995436,17.5,0,0.0,stim_maj_1,sub06,rhythm,2024-02-26,12-53-39,1,0,1,1,-37.83,experiment,1292,85,3,26,miss
2685,51.962,246.9416506,1.0,0,0.0,stim_maj_1,sub06,rhythm,2024-02-26,12-53-39,1,1,0,1,-51.962,experiment,1323,116,3,26,corr
2686,53.209,195.997718,1.0,0,0.0,stim_maj_1,sub06,rhythm,2024-02-26,12-53-39,1,0,0,1,-53.209,experiment,1326,119,3,26,corr
2687,61.576,440.0,1.0,1,62.429,stim_maj_1,sub06,rhythm,2024-02-26,12-53-39,1,0,1,1,0.8530000000000015,experiment,1342,135,3,26,hit
2688,4.756,698.4564629,-17.5,1,5.8,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,0,0,1,1.0439999999999996,experiment,1358,11,3,27,fa
2689,10.129,523.2511306,1.0,0,0.0,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,0,0,1,-10.129,experiment,1374,27,3,27,corr
2690,14.379,391.995436,17.5,0,0.0,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,0,0,1,-14.379,experiment,1385,38,3,27,corr
2691,18.38,493.8833013,1.0,1,19.111,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,0,1,1,0.7310000000000016,experiment,1396,49,3,27,hit
2692,27.63,391.995436,-17.5,0,0.0,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,1,0,1,-27.63,experiment,1420,73,3,27,corr
2693,35.629,830.6093952,1.0,1,36.41,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,0,1,1,0.7809999999999988,experiment,1438,91,3,27,hit
2694,36.129,783.990872,17.5,1,36.41,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,0,1,1,0.2809999999999988,experiment,1440,93,3,27,hit
2695,47.08,195.997718,-17.5,1,47.951,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,1,1,1,0.8710000000000022,experiment,1459,112,3,27,hit
2696,51.838,261.6255653,-17.5,0,0.0,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,0,0,1,-51.838,experiment,1470,123,3,27,corr
2697,56.461,261.6255653,17.5,1,57.802,stim_min_3,sub06,rhythm,2024-02-26,12-54-48,1,0,1,1,1.341000000000001,experiment,1482,135,3,27,hit
2698,0.391,415.3046976,1.0,0,0.0,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,0,1,1,-0.391,experiment,1501,3,3,28,miss
2699,6.398,523.2511306,17.5,0,0.0,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,1,1,1,-6.398,experiment,1520,22,3,28,miss
2700,20.509,587.3295358,-17.5,0,0.0,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,0,1,1,-20.509,experiment,1551,53,3,28,miss
2701,28.015,587.3295358,17.5,1,28.811,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,0,1,1,0.7959999999999994,experiment,1568,70,3,28,hit
2702,33.834,391.995436,1.0,1,35.065,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,1,0,1,1.2309999999999945,experiment,1584,86,3,28,fa
2703,36.078,261.6255653,1.0,0,0.0,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,0,0,1,-36.078,experiment,1591,93,3,28,corr
2704,38.461,311.1269837,1.0,0,0.0,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,0,0,1,-38.461,experiment,1598,100,3,28,corr
2705,41.588,523.2511306,1.0,0,0.0,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,0,0,1,-41.588,experiment,1604,106,3,28,corr
2706,48.827,415.3046976,1.0,1,49.436,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,0,1,1,0.6090000000000018,experiment,1622,124,3,28,hit
2707,53.333,466.1637615,17.5,0,0.0,stim_min_6,sub06,rhythm,2024-02-26,12-55-57,1,0,1,1,-53.333,experiment,1635,137,3,28,miss
2708,1.765,391.995436,-17.5,1,2.371,stim_maj_3,sub06,rhythm,2024-02-26,12-57-09,1,0,0,1,0.6060000000000001,experiment,1666,8,3,29,fa
2709,5.512,587.3295358,1.0,1,6.443,stim_maj_3,sub06,rhythm,2024-02-26,12-57-09,1,0,1,1,0.931,experiment,1678,20,3,29,hit
2710,7.256,783.990872,1.0,0,0.0,stim_maj_3,sub06,rhythm,2024-02-26,12-57-09,1,1,0,1,-7.256,experiment,1681,23,3,29,corr
2711,9.53,698.4564629,17.5,0,0.0,stim_maj_3,sub06,rhythm,2024-02-26,12-57-09,1,0,1,1,-9.53,experiment,1688,30,3,29,miss
2712,16.754,391.995436,1.0,0,0.0,stim_maj_3,sub06,rhythm,2024-02-26,12-57-09,1,1,0,1,-16.754,experiment,1711,53,3,29,corr
2713,20.013,587.3295358,-17.5,0,0.0,stim_maj_3,sub06,rhythm,2024-02-26,12-57-09,1,0,1,1,-20.013,experiment,1722,64,3,29,miss
2714,22.531,349.2282314,-17.5,0,0.0,stim_maj_3,sub06,rhythm,2024-02-26,12-57-09,1,0,0,1,-22.531,experiment,1730,72,3,29,corr
2715,32.263,523.2511306,1.0,1,33.004,stim_maj_3,sub06,rhythm,2024-02-26,12-57-09,1,1,1,1,0.7409999999999997,experiment,1762,104,3,29,hit
2716,37.38,698.4564629,-17.5,1,38.22,stim_maj_3,sub06,rhythm,2024-02-26,12-57-09,1,0,1,1,0.8399999999999963,experiment,1777,119,3,29,hit
2717,2.02,415.3046976,1.0,1,2.614,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,0,1,1,0.5939999999999999,experiment,6,6,4,30,hit
2718,20.014,349.2282314,1.0,1,20.819,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,0,1,1,0.8049999999999997,experiment,36,36,4,30,hit
2719,22.01,349.2282314,-17.5,0,0.0,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,0,1,1,-22.01,experiment,38,38,4,30,miss
2720,41.01,415.3046976,1.0,1,41.522,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,0,0,1,0.5120000000000005,experiment,69,69,4,30,fa
2721,43.003,261.6255653,-17.5,1,43.922,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,0,1,1,0.9189999999999969,experiment,74,74,4,30,hit
2722,45.012,195.997718,-17.5,0,0.0,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,0,0,1,-45.012,experiment,80,80,4,30,corr
2723,48.007,391.995436,-17.5,0,0.0,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,1,0,1,-48.007,experiment,86,86,4,30,corr
2724,53.007,246.9416506,17.5,1,53.958,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,0,1,1,0.9510000000000005,experiment,97,97,4,30,hit
2725,56.001,261.6255653,1.0,1,56.684,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,1,1,1,0.6829999999999998,experiment,102,102,4,30,hit
2726,58.008,293.6647679,1.0,0,0.0,stim_min_1,sub06,melody,2024-02-26,13-00-13,1,0,0,1,-58.008,experiment,114,114,4,30,corr
2727,22.008,293.6647679,17.5,1,22.57,stim_min_2,sub06,melody,2024-02-26,13-01-23,1,0,1,1,0.5620000000000012,experiment,185,60,4,31,hit
2728,24.514,261.6255653,17.5,1,25.53,stim_min_2,sub06,melody,2024-02-26,13-01-23,1,1,0,1,1.0160000000000018,experiment,190,65,4,31,fa
2729,35.511,391.995436,-17.5,1,36.151,stim_min_2,sub06,melody,2024-02-26,13-01-23,1,0,1,1,0.6400000000000006,experiment,213,88,4,31,hit
2730,37.004,293.6647679,1.0,0,0.0,stim_min_2,sub06,melody,2024-02-26,13-01-23,1,0,1,1,-37.004,experiment,217,92,4,31,miss
2731,39.002,391.995436,17.5,0,0.0,stim_min_2,sub06,melody,2024-02-26,13-01-23,1,0,1,1,-39.002,experiment,220,95,4,31,miss
2732,42.01,293.6647679,17.5,0,0.0,stim_min_2,sub06,melody,2024-02-26,13-01-23,1,0,0,1,-42.01,experiment,223,98,4,31,corr
2733,45.014,293.6647679,1.0,0,0.0,stim_min_2,sub06,melody,2024-02-26,13-01-23,1,0,0,1,-45.014,experiment,227,102,4,31,corr
2734,57.014,391.995436,1.0,1,57.842,stim_min_2,sub06,melody,2024-02-26,13-01-23,1,1,1,1,0.8279999999999959,experiment,245,120,4,31,hit
2735,62.011,391.995436,17.5,1,62.786,stim_min_2,sub06,melody,2024-02-26,13-01-23,1,0,1,1,0.7749999999999986,experiment,251,126,4,31,hit
2736,4.012,391.995436,1.0,1,4.839,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,0,1,1,0.8270000000000008,experiment,271,17,4,32,hit
2737,7.005,440.0,17.5,0,0.0,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,0,1,1,-7.005,experiment,283,29,4,32,miss
2738,10.001,523.2511306,17.5,0,0.0,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,0,0,1,-10.001,experiment,290,36,4,32,corr
2739,15.004,391.995436,-17.5,1,16.173,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,0,1,1,1.1689999999999987,experiment,297,43,4,32,hit
2740,24.003,329.6275569,1.0,0,0.0,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,1,0,1,-24.003,experiment,325,71,4,32,corr
2741,32.0,523.2511306,17.5,0,0.0,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,1,0,1,-32.0,experiment,347,93,4,32,corr
2742,51.011,293.6647679,1.0,1,51.799,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,0,1,1,0.7879999999999967,experiment,391,137,4,32,hit
2743,54.015,493.8833013,17.5,1,55.074,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,0,1,1,1.0589999999999975,experiment,403,149,4,32,hit
2744,56.009,391.995436,17.5,0,0.0,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,1,0,1,-56.009,experiment,410,156,4,32,corr
2745,60.005,329.6275569,17.5,0,0.0,stim_maj_4,sub06,melody,2024-02-26,13-02-32,1,0,0,1,-60.005,experiment,414,160,4,32,corr
2746,8.0,391.995436,-17.5,0,0.0,stim_maj_6,sub06,melody,2024-02-26,13-03-43,1,1,0,1,-8.0,experiment,445,27,4,33,corr
